opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,close_quarter
XRZVJPD5,Maureen Marcano,GTX Plus Basic,,Engaging,27-02-17,,,Q1 2017,
PDH2NPE1,Moses Frase,MG Advanced,Codehow,Won,27-02-17,28-06-17,4109,Q1 2017,Q2 2017
OV60VIBB,Niesha Huffines,GTX Basic,Betatech,Lost,27-02-17,08-05-17,0,Q1 2017,Q2 2017
2OAIXF3A,Reed Clapper,GTX Plus Basic,Kan-code,Won,27-02-17,13-03-17,1106,Q1 2017,Q1 2017
QDGUWTLU,Rosalina Dieter,MG Special,,Engaging,27-02-17,,,Q1 2017,
FBSEA94D,Rosie Papadopoulos,MG Special,Bubba Gump,Won,27-02-17,30-06-17,53,Q1 2017,Q2 2017
EOB01PRO,Versie Hillebrand,MG Special,Globex Corporation,Won,27-02-17,14-05-17,47,Q1 2017,Q2 2017
5QC9H4C2,Violet Mclelland,MG Advanced,Kan-code,Won,27-02-17,23-05-17,3749,Q1 2017,Q2 2017
3HGQ3BOY,Violet Mclelland,MG Advanced,Ontomedia,Won,27-02-17,27-05-17,4204,Q1 2017,Q2 2017
CO6ZPH1W,Cassey Cress,MG Advanced,Umbrella Corporation,Won,28-02-17,15-06-17,3986,Q1 2017,Q2 2017
M3WTE943,Daniell Hammack,GTXPro,Donquadtech,Won,28-02-17,05-06-17,5105,Q1 2017,Q2 2017
X914SMX7,Darcel Schlecht,GTX Basic,Genco Pura Olive Oil Company,Won,28-02-17,22-06-17,516,Q1 2017,Q2 2017
1MCE2AOV,Darcel Schlecht,GTXPro,Rundofase,Won,28-02-17,02-06-17,4407,Q1 2017,Q2 2017
8061HKKB,Donn Cantrell,MG Advanced,Zathunicon,Won,28-02-17,19-06-17,3087,Q1 2017,Q2 2017
T1HIH384,Gladys Colclough,GTX Plus Pro,Inity,Won,28-02-17,15-05-17,5331,Q1 2017,Q2 2017
FM2NX2GB,Hayden Neloms,MG Advanced,Condax,Won,28-02-17,05-05-17,4069,Q1 2017,Q2 2017
JSZZN48S,James Ascencio,GTX Plus Pro,,Engaging,28-02-17,,,Q1 2017,
SJ45HNHM,James Ascencio,GTX Basic,Hatfan,Won,28-02-17,29-06-17,463,Q1 2017,Q2 2017
NYGZJYCJ,James Ascencio,GTX Plus Pro,Faxquote,Won,28-02-17,26-05-17,5625,Q1 2017,Q2 2017
6MMFIIGE,Lajuana Vencill,GTX Basic,Rundofase,Won,28-02-17,15-06-17,524,Q1 2017,Q2 2017
IJ817GQJ,Markita Hansen,GTX Basic,Cheers,Lost,28-02-17,12-05-17,0,Q1 2017,Q2 2017
F2B62IW4,Maureen Marcano,MG Special,Bioplex,Engaging,28-02-17,,,Q1 2017,
PCRRS6JP,Moses Frase,MG Special,Genco Pura Olive Oil Company,Lost,28-02-17,28-05-17,0,Q1 2017,Q2 2017
NKL5SWX3,Reed Clapper,GTX Plus Basic,Zencorporation,Won,28-02-17,01-06-17,1161,Q1 2017,Q2 2017
WVG1CIHX,Reed Clapper,GTX Plus Pro,Mathtouch,Won,28-02-17,03-06-17,6046,Q1 2017,Q2 2017
7GRNFO6D,Versie Hillebrand,MG Special,Dontechi,Won,28-02-17,18-05-17,49,Q1 2017,Q2 2017
G0QKNVIJ,Anna Snelling,MG Special,Conecom,Won,01-03-17,28-05-17,51,Q1 2017,Q2 2017
6HRIX06M,Anna Snelling,MG Advanced,Hottechi,Won,01-03-17,26-06-17,3415,Q1 2017,Q2 2017
DEHQTB8B,Boris Faz,MG Special,Kinnamplus,Engaging,01-03-17,,,Q1 2017,
AM5YTMH3,Boris Faz,GTX Plus Basic,Kan-code,Won,01-03-17,10-03-17,1053,Q1 2017,Q1 2017
2L5ZWLI7,Cassey Cress,GTX Plus Basic,Betasoloin,Lost,01-03-17,25-05-17,0,Q1 2017,Q2 2017
6B6Q8C5S,Cassey Cress,GTXPro,Donquadtech,Won,01-03-17,15-03-17,5068,Q1 2017,Q1 2017
DF4KYH5H,Cassey Cress,GTXPro,Massive Dynamic,Won,01-03-17,30-06-17,4256,Q1 2017,Q2 2017
KVR52YDI,Corliss Cosme,GTXPro,,Engaging,01-03-17,,,Q1 2017,
JTDV6H65,Darcel Schlecht,MG Advanced,Treequote,Lost,01-03-17,08-05-17,0,Q1 2017,Q2 2017
O8JF46GT,Darcel Schlecht,GTX Basic,Genco Pura Olive Oil Company,Won,01-03-17,12-03-17,657,Q1 2017,Q1 2017
RK5Y67V6,Darcel Schlecht,MG Special,Stanredtax,Won,01-03-17,08-03-17,60,Q1 2017,Q1 2017
COWOZH43,Donn Cantrell,GTX Basic,Opentech,Lost,01-03-17,29-05-17,0,Q1 2017,Q2 2017
DGIYD342,Elease Gluck,GTX Plus Pro,Hottechi,Lost,01-03-17,10-05-17,0,Q1 2017,Q2 2017
JSSGVBVS,Garret Kinder,GTX Basic,Silis,Lost,01-03-17,05-05-17,0,Q1 2017,Q2 2017
V28NVD6A,Garret Kinder,GTX Basic,Plussunin,Won,01-03-17,01-05-17,629,Q1 2017,Q2 2017
I1IAVDQM,Gladys Colclough,MG Advanced,Hottechi,Lost,01-03-17,23-05-17,0,Q1 2017,Q2 2017
4MC584U5,Gladys Colclough,MG Advanced,Treequote,Won,01-03-17,02-06-17,4082,Q1 2017,Q2 2017
MCYLHUCZ,Lajuana Vencill,GTX Plus Basic,Rundofase,Won,01-03-17,31-05-17,1044,Q1 2017,Q2 2017
5E4DTWHV,Marty Freudenburg,MG Advanced,Inity,Lost,01-03-17,11-06-17,0,Q1 2017,Q2 2017
1VUBYV53,Maureen Marcano,GTX Plus Basic,Rantouch,Won,01-03-17,21-03-17,1025,Q1 2017,Q1 2017
W03CXYET,Moses Frase,GTX Basic,Streethex,Won,01-03-17,17-06-17,465,Q1 2017,Q2 2017
LZVFFQLN,Moses Frase,MG Special,Konmatfix,Won,01-03-17,14-06-17,50,Q1 2017,Q2 2017
MFV0C5RN,Reed Clapper,GTX Plus Pro,Vehement Capital Partners,Won,01-03-17,09-03-17,5548,Q1 2017,Q1 2017
A1WZEK7U,Reed Clapper,MG Advanced,Kan-code,Won,01-03-17,03-06-17,3558,Q1 2017,Q2 2017
516FJUNB,Rosalina Dieter,MG Advanced,Singletechno,Won,01-03-17,07-03-17,3959,Q1 2017,Q1 2017
PE8DK02A,Versie Hillebrand,MG Special,Ron-tech,Won,01-03-17,17-03-17,49,Q1 2017,Q1 2017
10NTPQUY,Versie Hillebrand,MG Special,Warephase,Won,01-03-17,16-06-17,50,Q1 2017,Q2 2017
X2EXSMPR,Vicki Laflamme,GTX Basic,Xx-holding,Won,01-03-17,08-03-17,523,Q1 2017,Q1 2017
JCFQVIEG,Vicki Laflamme,GTX Plus Basic,Zoomit,Won,01-03-17,01-06-17,1086,Q1 2017,Q2 2017
XIWKGJOW,Vicki Laflamme,GTXPro,Goodsilron,Won,01-03-17,09-03-17,4445,Q1 2017,Q1 2017
STT3X4NB,Violet Mclelland,GTX Basic,Xx-holding,Engaging,01-03-17,,,Q1 2017,
DHGLWIDZ,Violet Mclelland,GTXPro,Umbrella Corporation,Won,01-03-17,24-06-17,4756,Q1 2017,Q2 2017
74VGCEEW,Violet Mclelland,MG Special,Gekko & Co,Won,01-03-17,19-06-17,67,Q1 2017,Q2 2017
MXTAIS4Q,Wilburn Farren,MG Advanced,Iselectrics,Won,01-03-17,09-06-17,3783,Q1 2017,Q2 2017
XRDF1NAB,Zane Levy,GTXPro,,Engaging,01-03-17,,,Q1 2017,
YP8QKKEZ,Zane Levy,GTX Basic,Doncon,Lost,01-03-17,31-05-17,0,Q1 2017,Q2 2017
3TSOEM5K,Zane Levy,GTX Plus Pro,Rantouch,Lost,01-03-17,27-06-17,0,Q1 2017,Q2 2017
G7RCJBVL,Anna Snelling,MG Advanced,Dontechi,Lost,02-03-17,31-05-17,0,Q1 2017,Q2 2017
G20IQSA3,Anna Snelling,GTX Basic,Conecom,Won,02-03-17,12-03-17,522,Q1 2017,Q1 2017
Q16BQCEL,Boris Faz,GTX Plus Basic,Kinnamplus,Won,02-03-17,18-03-17,1001,Q1 2017,Q1 2017
9924I5ZF,Cecily Lampkin,GTX Plus Pro,Betatech,Won,02-03-17,25-05-17,5728,Q1 2017,Q2 2017
SLLJT3T1,Darcel Schlecht,GTX Plus Pro,Codehow,Won,02-03-17,19-06-17,4856,Q1 2017,Q2 2017
AAEUN73V,Darcel Schlecht,GTXPro,Cancity,Won,02-03-17,26-05-17,5570,Q1 2017,Q2 2017
32LY2D1K,Darcel Schlecht,MG Advanced,Conecom,Won,02-03-17,26-05-17,3647,Q1 2017,Q2 2017
S2UWELRW,Donn Cantrell,GTX Basic,Mathtouch,Won,02-03-17,11-06-17,487,Q1 2017,Q2 2017
5VQRLIEZ,Donn Cantrell,GTX Plus Basic,Donquadtech,Won,02-03-17,12-06-17,1166,Q1 2017,Q2 2017
WUNMIJW9,Elease Gluck,MG Advanced,,Engaging,02-03-17,,,Q1 2017,
6U0CT07B,Jonathan Berthelot,GTX Basic,Scottech,Won,02-03-17,06-06-17,595,Q1 2017,Q2 2017
DFN1V29L,Kami Bicknell,MG Special,Condax,Won,02-03-17,04-06-17,49,Q1 2017,Q2 2017
VBZ862OS,Kary Hendrixson,GTX Basic,Xx-holding,Won,02-03-17,19-03-17,599,Q1 2017,Q1 2017
VFKKSJT2,Kary Hendrixson,GTXPro,Kan-code,Won,02-03-17,15-05-17,4506,Q1 2017,Q2 2017
FJMFXCTD,Kary Hendrixson,GTXPro,Sunnamplex,Won,02-03-17,06-05-17,4512,Q1 2017,Q2 2017
LGLIB8TR,Lajuana Vencill,GTX Basic,Gogozoom,Lost,02-03-17,01-05-17,0,Q1 2017,Q2 2017
JREGYB42,Maureen Marcano,GTX Plus Basic,Nam-zim,Won,02-03-17,06-05-17,1102,Q1 2017,Q2 2017
4V9NMGEA,Rosalina Dieter,GTX Basic,,Engaging,02-03-17,,,Q1 2017,
9PWM6RYC,Rosalina Dieter,GTX Basic,Rantouch,Lost,02-03-17,10-06-17,0,Q1 2017,Q2 2017
EMUA57Q2,Versie Hillebrand,MG Special,Condax,Won,02-03-17,12-05-17,54,Q1 2017,Q2 2017
DB3N4CHN,Versie Hillebrand,MG Special,Hottechi,Won,02-03-17,17-03-17,62,Q1 2017,Q1 2017
4CXUC4VR,Vicki Laflamme,GTX Basic,Rantouch,Engaging,02-03-17,,,Q1 2017,
79EHWR35,Vicki Laflamme,GTX Basic,,Engaging,02-03-17,,,Q1 2017,
L0GMLGRR,Vicki Laflamme,MG Special,,Engaging,02-03-17,,,Q1 2017,
OF7GY5F4,Violet Mclelland,MG Special,The New York Inquirer,Won,02-03-17,09-03-17,61,Q1 2017,Q1 2017
D3ZC338T,Zane Levy,GTX Basic,,Engaging,02-03-17,,,Q1 2017,
CVFJUYPM,Zane Levy,GTXPro,Singletechno,Lost,02-03-17,23-05-17,0,Q1 2017,Q2 2017
L5807I4N,Zane Levy,GTXPro,Labdrill,Won,02-03-17,16-03-17,4277,Q1 2017,Q1 2017
Q1ZKBGV5,Anna Snelling,MG Special,Globex Corporation,Won,03-03-17,23-05-17,46,Q1 2017,Q2 2017
9JKODCAU,Anna Snelling,MG Special,Rundofase,Won,03-03-17,22-06-17,54,Q1 2017,Q2 2017
LELWKXDX,Boris Faz,GTX Plus Pro,Donquadtech,Won,03-03-17,08-06-17,6173,Q1 2017,Q2 2017
QRQ8C6MQ,Cassey Cress,GTXPro,Globex Corporation,Engaging,03-03-17,,,Q1 2017,
DA95Q0VE,Cassey Cress,MG Advanced,Ganjaflex,Lost,03-03-17,21-03-17,0,Q1 2017,Q1 2017
5HMZH1Z9,Daniell Hammack,GTXPro,Sumace,Lost,03-03-17,11-06-17,0,Q1 2017,Q2 2017
05QMFSF0,Darcel Schlecht,GTXPro,Toughzap,Lost,03-03-17,16-05-17,0,Q1 2017,Q2 2017
JE245P8R,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,03-03-17,28-05-17,1149,Q1 2017,Q2 2017
SFQMEZIW,Garret Kinder,GTX Basic,Silis,Lost,03-03-17,04-05-17,0,Q1 2017,Q2 2017
B8RR21XP,Jonathan Berthelot,GTX Plus Basic,Dontechi,Lost,03-03-17,16-03-17,0,Q1 2017,Q1 2017
ZG8WPG99,Kary Hendrixson,GTXPro,,Engaging,03-03-17,,,Q1 2017,
U85VV1BU,Kary Hendrixson,GTX Basic,Goodsilron,Won,03-03-17,22-05-17,568,Q1 2017,Q2 2017
V6HB68BL,Kary Hendrixson,GTX Basic,J-Texon,Won,03-03-17,30-05-17,567,Q1 2017,Q2 2017
H9JPB7GW,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,03-03-17,09-03-17,542,Q1 2017,Q1 2017
8LFNU39A,Marty Freudenburg,GTX Basic,Conecom,Lost,03-03-17,28-05-17,0,Q1 2017,Q2 2017
SWPTTVQZ,Marty Freudenburg,GTX Plus Basic,Funholding,Won,03-03-17,16-03-17,1062,Q1 2017,Q1 2017
GKJLM1UR,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,03-03-17,13-03-17,1057,Q1 2017,Q1 2017
8L1ZHTPL,Moses Frase,GTX Plus Basic,Globex Corporation,Won,03-03-17,01-06-17,1020,Q1 2017,Q2 2017
U7M26UZV,Vicki Laflamme,MG Special,,Engaging,03-03-17,,,Q1 2017,
TV300INP,Wilburn Farren,GTX Plus Pro,,Engaging,03-03-17,,,Q1 2017,
KBQ16F1I,Zane Levy,GTX Basic,,Engaging,03-03-17,,,Q1 2017,
4XX690SP,Zane Levy,GTX Basic,Green-Plus,Won,03-03-17,11-05-17,535,Q1 2017,Q2 2017
JSDGELLK,Anna Snelling,GTX Basic,Codehow,Won,04-03-17,13-06-17,522,Q1 2017,Q2 2017
LV1754PS,Anna Snelling,GTX Basic,Rangreen,Won,04-03-17,14-05-17,544,Q1 2017,Q2 2017
JIYYV11P,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Won,04-03-17,07-06-17,3081,Q1 2017,Q2 2017
FYN7C0CV,Cassey Cress,MG Advanced,,Engaging,04-03-17,,,Q1 2017,
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,04-03-17,18-05-17,51,Q1 2017,Q2 2017
U5UM9W8V,Corliss Cosme,GTX Plus Basic,Zencorporation,Lost,04-03-17,09-05-17,0,Q1 2017,Q2 2017
5JDWBOLS,Daniell Hammack,GTX Basic,,Engaging,04-03-17,,,Q1 2017,
POB32WHJ,Daniell Hammack,GTX Plus Basic,Acme Corporation,Lost,04-03-17,06-05-17,0,Q1 2017,Q2 2017
4T8KR12S,Darcel Schlecht,GTX Plus Basic,Streethex,Won,04-03-17,20-03-17,1076,Q1 2017,Q1 2017
JA0D4V57,James Ascencio,MG Advanced,Y-corporation,Won,04-03-17,09-05-17,3685,Q1 2017,Q2 2017
6CKB8I8U,Jonathan Berthelot,GTX Plus Basic,Hottechi,Lost,04-03-17,13-05-17,0,Q1 2017,Q2 2017
HKBAON9X,Kami Bicknell,GTXPro,Golddex,Won,04-03-17,18-05-17,3997,Q1 2017,Q2 2017
7S1N6QHI,Kami Bicknell,MG Special,Y-corporation,Won,04-03-17,18-03-17,51,Q1 2017,Q1 2017
CHI2T3IH,Kami Bicknell,MG Advanced,Sunnamplex,Won,04-03-17,21-03-17,3164,Q1 2017,Q1 2017
X7HK448T,Lajuana Vencill,GTX Basic,Funholding,Won,04-03-17,22-06-17,496,Q1 2017,Q2 2017
1YYN3PBU,Markita Hansen,MG Advanced,Faxquote,Lost,04-03-17,13-05-17,0,Q1 2017,Q2 2017
R4L36Y0P,Marty Freudenburg,GTX Basic,Stanredtax,Won,04-03-17,26-03-17,579,Q1 2017,Q1 2017
CPTEPYPZ,Maureen Marcano,GTX Basic,Xx-holding,Lost,04-03-17,20-05-17,0,Q1 2017,Q2 2017
AJJ7VJWA,Niesha Huffines,GTXPro,Bioholding,Lost,04-03-17,02-05-17,0,Q1 2017,Q2 2017
8BR6E4S6,Niesha Huffines,GTXPro,Treequote,Lost,04-03-17,27-05-17,0,Q1 2017,Q2 2017
YNKWBEEN,Reed Clapper,GTX Basic,Kan-code,Won,04-03-17,27-06-17,521,Q1 2017,Q2 2017
SARVIBLS,Reed Clapper,MG Advanced,Gekko & Co,Won,04-03-17,07-03-17,3889,Q1 2017,Q1 2017
M4ZNQTEQ,Rosie Papadopoulos,MG Advanced,Plussunin,Won,04-03-17,12-03-17,3340,Q1 2017,Q1 2017
K0GWTWYL,Versie Hillebrand,MG Special,Finhigh,Lost,04-03-17,20-03-17,0,Q1 2017,Q1 2017
TCSQO748,Vicki Laflamme,GTXPro,Cheers,Lost,04-03-17,11-05-17,0,Q1 2017,Q2 2017
7TI1WTV9,Zane Levy,GTXPro,Acme Corporation,Engaging,04-03-17,,,Q1 2017,
01EH41WA,Zane Levy,GTXPro,,Engaging,04-03-17,,,Q1 2017,
ITCY8YV0,Zane Levy,GTXPro,Blackzim,Won,04-03-17,11-06-17,5876,Q1 2017,Q2 2017
SAUAOZVO,Anna Snelling,GTX Plus Pro,Toughzap,Won,05-03-17,29-05-17,5092,Q1 2017,Q2 2017
1XHLB0Q5,Boris Faz,GTX Plus Basic,Massive Dynamic,Lost,05-03-17,09-05-17,0,Q1 2017,Q2 2017
71GQNH5T,Cassey Cress,MG Advanced,,Engaging,05-03-17,,,Q1 2017,
LSA39JBG,Daniell Hammack,GTX Basic,,Engaging,05-03-17,,,Q1 2017,
OJVA8ZEK,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,05-03-17,08-06-17,966,Q1 2017,Q2 2017
UAX3F7D4,Daniell Hammack,GTX Plus Pro,Opentech,Won,05-03-17,21-03-17,6024,Q1 2017,Q1 2017
7PDUWDGT,Daniell Hammack,MG Advanced,Condax,Won,05-03-17,14-03-17,3759,Q1 2017,Q1 2017
QWJ2TRQM,Darcel Schlecht,GTXPro,Streethex,Lost,05-03-17,24-05-17,0,Q1 2017,Q2 2017
3AU5SZ3V,Donn Cantrell,GTXPro,Donquadtech,Won,05-03-17,23-03-17,4443,Q1 2017,Q1 2017
BVOO33UA,Hayden Neloms,MG Advanced,Cheers,Won,05-03-17,28-06-17,3397,Q1 2017,Q2 2017
SC7XGQVA,James Ascencio,GTX Plus Pro,Singletechno,Lost,05-03-17,15-03-17,0,Q1 2017,Q1 2017
UY45Y7AM,James Ascencio,MG Special,Sunnamplex,Lost,05-03-17,14-05-17,0,Q1 2017,Q2 2017
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,05-03-17,05-05-17,59,Q1 2017,Q2 2017
AKTPC3M1,Kami Bicknell,GTX Basic,,Engaging,05-03-17,,,Q1 2017,
JXAYTFNI,Lajuana Vencill,GTX Basic,Cancity,Lost,05-03-17,12-05-17,0,Q1 2017,Q2 2017
BMM5D5R4,Lajuana Vencill,GTX Basic,dambase,Lost,05-03-17,21-05-17,0,Q1 2017,Q2 2017
PSGTTYUT,Lajuana Vencill,GTX Basic,Rangreen,Won,05-03-17,06-06-17,494,Q1 2017,Q2 2017
JRC2PMKX,Lajuana Vencill,GTX Plus Basic,Codehow,Won,05-03-17,16-05-17,1060,Q1 2017,Q2 2017
JA5G7YBO,Markita Hansen,MG Special,Blackzim,Engaging,05-03-17,,,Q1 2017,
6M5LV1ZE,Marty Freudenburg,MG Special,Scottech,Lost,05-03-17,26-05-17,0,Q1 2017,Q2 2017
CZ8PPZTC,Rosie Papadopoulos,MG Special,Bioplex,Engaging,05-03-17,,,Q1 2017,
IBZQBCSU,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Lost,05-03-17,19-05-17,0,Q1 2017,Q2 2017
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,05-03-17,30-05-17,0,Q1 2017,Q2 2017
FPTH6URQ,Vicki Laflamme,GTX Basic,Faxquote,Won,05-03-17,11-05-17,624,Q1 2017,Q2 2017
S3XE14XP,Vicki Laflamme,GTX Basic,Goodsilron,Won,05-03-17,08-05-17,565,Q1 2017,Q2 2017
U6Q0T9KV,Vicki Laflamme,GTX Basic,Konex,Won,05-03-17,14-06-17,642,Q1 2017,Q2 2017
YQ0Y0YQS,Violet Mclelland,MG Advanced,Newex,Engaging,05-03-17,,,Q1 2017,
HRWHRCH8,Violet Mclelland,MG Special,Betasoloin,Won,05-03-17,14-03-17,48,Q1 2017,Q1 2017
8B29CRQL,Violet Mclelland,MG Special,Donware,Won,05-03-17,19-05-17,60,Q1 2017,Q2 2017
3KM8WN7L,Boris Faz,GTX Basic,Kan-code,Won,06-03-17,18-05-17,522,Q1 2017,Q2 2017
5Z8S8UHK,Cassey Cress,GTX Basic,,Engaging,06-03-17,,,Q1 2017,
S0XILDHQ,Cassey Cress,GTX Plus Pro,Umbrella Corporation,Won,06-03-17,18-03-17,4701,Q1 2017,Q1 2017
ZVR3CS7N,Darcel Schlecht,GTX Plus Pro,Scottech,Lost,06-03-17,20-05-17,0,Q1 2017,Q2 2017
AZH0INTS,Elease Gluck,GTXPro,Singletechno,Won,06-03-17,13-03-17,4987,Q1 2017,Q1 2017
9AMJKJX6,Jonathan Berthelot,GTX Basic,Inity,Won,06-03-17,31-05-17,579,Q1 2017,Q2 2017
NMKAJZJ4,Kary Hendrixson,MG Special,,Engaging,06-03-17,,,Q1 2017,
3NQBMKOK,Kary Hendrixson,GTX Basic,Kan-code,Won,06-03-17,29-06-17,494,Q1 2017,Q2 2017
VBG91TQH,Marty Freudenburg,GTX Basic,Isdom,Won,06-03-17,11-06-17,545,Q1 2017,Q2 2017
QZE24X2H,Maureen Marcano,GTX Basic,Y-corporation,Won,06-03-17,01-06-17,584,Q1 2017,Q2 2017
WSPBQ5YR,Moses Frase,MG Advanced,dambase,Won,06-03-17,09-06-17,3714,Q1 2017,Q2 2017
YJJ1BLPQ,Niesha Huffines,MG Advanced,Finhigh,Won,06-03-17,15-05-17,3423,Q1 2017,Q2 2017
XUGTSB00,Niesha Huffines,MG Advanced,Ron-tech,Won,06-03-17,19-03-17,3167,Q1 2017,Q1 2017
3DKK3JF3,Reed Clapper,GTX Basic,Acme Corporation,Lost,06-03-17,29-05-17,0,Q1 2017,Q2 2017
I0TSIELX,Rosalina Dieter,GTX Plus Basic,Xx-holding,Won,06-03-17,29-05-17,987,Q1 2017,Q2 2017
SX0SSL0H,Rosie Papadopoulos,GTX Plus Basic,,Engaging,06-03-17,,,Q1 2017,
420PORSF,Rosie Papadopoulos,MG Advanced,Konex,Lost,06-03-17,06-06-17,0,Q1 2017,Q2 2017
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,06-03-17,21-05-17,0,Q1 2017,Q2 2017
UMZ986GC,Versie Hillebrand,MG Advanced,Dontechi,Won,06-03-17,24-05-17,3428,Q1 2017,Q2 2017
I7BWM5O0,Violet Mclelland,MG Special,Warephase,Engaging,06-03-17,,,Q1 2017,
UPQRP36U,Violet Mclelland,MG Special,Gekko & Co,Lost,06-03-17,22-05-17,0,Q1 2017,Q2 2017
RZI9HX5X,Zane Levy,GTX Plus Basic,Hottechi,Won,06-03-17,31-05-17,1149,Q1 2017,Q2 2017
WFJPWN9O,Anna Snelling,GTX Plus Pro,Globex Corporation,Won,07-03-17,11-06-17,6023,Q1 2017,Q2 2017
6F79VYH8,Boris Faz,GTX Basic,,Engaging,07-03-17,,,Q1 2017,
ZQ4QTT1Z,Boris Faz,GTX Plus Basic,,Engaging,07-03-17,,,Q1 2017,
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,07-03-17,04-06-17,0,Q1 2017,Q2 2017
S93L97VV,Cecily Lampkin,MG Special,Scottech,Won,07-03-17,17-03-17,47,Q1 2017,Q1 2017
HRU8FNE1,Corliss Cosme,GTX Basic,Donquadtech,Won,07-03-17,10-03-17,542,Q1 2017,Q1 2017
JDFN8AZI,Corliss Cosme,GTXPro,Xx-zobam,Won,07-03-17,16-03-17,4980,Q1 2017,Q1 2017
11EK1VP7,Darcel Schlecht,GTXPro,Funholding,Won,07-03-17,28-05-17,4978,Q1 2017,Q2 2017
50HQRWGJ,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,07-03-17,10-06-17,5256,Q1 2017,Q2 2017
N90VSHI2,Elease Gluck,GTXPro,Hottechi,Won,07-03-17,07-06-17,4327,Q1 2017,Q2 2017
21PRD9FN,Garret Kinder,GTXPro,Donware,Won,07-03-17,15-05-17,5022,Q1 2017,Q2 2017
ITIQJARB,Gladys Colclough,GTX Plus Pro,Bioholding,Won,07-03-17,11-03-17,4887,Q1 2017,Q1 2017
EAUV9J9L,Gladys Colclough,MG Advanced,Stanredtax,Won,07-03-17,21-03-17,3724,Q1 2017,Q1 2017
9A4H9IAC,James Ascencio,GTX Plus Basic,,Engaging,07-03-17,,,Q1 2017,
XWEZ1WNK,James Ascencio,GTX Basic,Y-corporation,Won,07-03-17,11-03-17,535,Q1 2017,Q1 2017
ZTLLHCBU,Kary Hendrixson,GTX Basic,Dontechi,Engaging,07-03-17,,,Q1 2017,
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,07-03-17,24-05-17,0,Q1 2017,Q2 2017
CJ5U6GX3,Markita Hansen,MG Advanced,Singletechno,Won,07-03-17,15-03-17,3969,Q1 2017,Q1 2017
SLYFFVBE,Maureen Marcano,GTX Plus Basic,Blackzim,Engaging,07-03-17,,,Q1 2017,
HDUV7VJN,Moses Frase,GTX Plus Pro,Toughzap,Won,07-03-17,13-03-17,6805,Q1 2017,Q1 2017
5OCY2XME,Niesha Huffines,GTX Plus Basic,Isdom,Won,07-03-17,12-06-17,1190,Q1 2017,Q2 2017
1YB00UYY,Rosie Papadopoulos,GTX Plus Pro,Condax,Won,07-03-17,29-05-17,4821,Q1 2017,Q2 2017
NCMT5KK3,Vicki Laflamme,GTX Basic,Dalttechnology,Engaging,07-03-17,,,Q1 2017,
Y23HQJRG,Violet Mclelland,MG Special,Kinnamplus,Won,07-03-17,06-05-17,53,Q1 2017,Q2 2017
81FNO0VM,Wilburn Farren,GTX Plus Basic,,Engaging,07-03-17,,,Q1 2017,
RFQP9VCW,Wilburn Farren,MG Advanced,,Engaging,07-03-17,,,Q1 2017,
NGCM47PC,Zane Levy,GTXPro,,Engaging,07-03-17,,,Q1 2017,
9HXSC391,Cassey Cress,MG Advanced,Vehement Capital Partners,Won,08-03-17,22-05-17,3087,Q1 2017,Q2 2017
ENOMNCOJ,Cecily Lampkin,MG Special,Bioholding,Won,08-03-17,03-06-17,59,Q1 2017,Q2 2017
CG4TWLUR,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,08-03-17,02-06-17,857,Q1 2017,Q2 2017
0FIG6ZP2,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Won,08-03-17,27-06-17,1142,Q1 2017,Q2 2017
IA62KQBO,Donn Cantrell,GTX Basic,Ganjaflex,Won,08-03-17,14-05-17,566,Q1 2017,Q2 2017
C54ZXDLT,Garret Kinder,MG Advanced,Xx-zobam,Won,08-03-17,18-03-17,4291,Q1 2017,Q1 2017
X96MMTCI,Hayden Neloms,GTX Plus Basic,Rantouch,Won,08-03-17,16-06-17,1039,Q1 2017,Q2 2017
P4RDU8QM,Hayden Neloms,MG Advanced,Xx-holding,Won,08-03-17,19-05-17,3151,Q1 2017,Q2 2017
7C9Q2ZA3,Jonathan Berthelot,GTX Basic,Gogozoom,Won,08-03-17,24-03-17,590,Q1 2017,Q1 2017
YZ1EYM3Y,Jonathan Berthelot,MG Advanced,Ron-tech,Won,08-03-17,18-03-17,3217,Q1 2017,Q1 2017
M7J5BV9Q,Kami Bicknell,GTX Basic,Zoomit,Won,08-03-17,11-03-17,597,Q1 2017,Q1 2017
